id_artist,name_artist,popularity_artist,tracks_info,running_date
5KxXqu8xg0JfE28SKKQA5N,Solistar,0,"[['2f6cqKbo69lEglbcsaDD2L', 'RETROUVAILLE', 0, '2025-10-31'], ['3e5Oikw5QDZJdfRhBnZkXY', 'West side', 0, '2025-02-14'], ['1fas4Y2GrVuKQU7FB0f53n', ""Quand j'y pense"", 0, '2025-02-14'], ['67atuiXPlXfVjl2nLgjpUs', 'Tuer', 0, '2025-02-14'], ['6yE8LcCqX3rsrot8E5wftk', 'SIM', 0, '2025-05-19'], ['0pHNPjLeEZr9msgi2l2CzY', 'Oxygene', 0, '2025-02-14'], ['42EcqAIFIXOIgKLG1xZWnO', 'BORDHOE', 0, '2025-05-19'], ['4ckhovfDFs1X6dp8KeuyLu', 'Idylle', 0, '2025-02-14'], ['0jLlGVa4FE3MQjsiHofpF0', 'MOVIE', 0, '2025-05-19'], ['2PaLM2AsXntZTBTcKjzCEs', 'Night', 0, '2025-02-14']]",19-11-2025
0ZId8V9QF1QPKlYu3ip00S,Ko$hi,2,"[['6ztGoM8kl78RQfsrRyfgnz', 'LIGAMENTS', 3, '2025-10-17'], ['2pNwUB4AmwqMwuMTlqOYdU', 'UTOPIE47', 2, '2025-10-17'], ['4w7bTdhdeHyeyZ529CkUX3', 'LA LISTE', 2, '2025-10-17'], ['3SxfnStF2pX0c6JVlWhozh', ""L'ARRET DE PLUS"", 2, '2025-10-17'], ['6pmfynYBVeCrU70iJRwBrS', 'LA BRISE', 2, '2025-10-17'], ['3LlZMuLHObXMahDIsnOZIt', 'POSE TOI ET ECOUTE', 2, '2025-10-17'], ['5rlP22szwzZphfH9C2sIea', 'NEON SPOTLIGHT', 2, '2024-01-05'], ['6TtAcx1CzQb8gbiOkdV886', 'SEUL DANS LA TOUR', 1, '2025-09-19'], ['6MKkg4zvTPUGm0fPpZHeHf', 'HOMME ET BETE', 1, '2025-02-07'], ['0iU3H0OPC37gpiI7X9ENwV', 'FREESTYLE BONS GARCONS', 0, '2024-02-02']]",19-11-2025
39O7q1BFl6vlpPxWHkAQ3E,Broco,2,"[['4G4KJfaNN5YyGlABNEcITB', 'TRISTE SOUS LE SOLEIL', 3, '2025-06-13'], ['59xmQLkZehwijNo8E1UEba', 'RYUK', 3, '2025-06-27'], ['4yR1TebfZ9SmMogB67LFwZ', 'AMÉTHYSTE (Face A)', 2, '2023-07-14'], ['7ln0FIA1VKUootfcHf8gfX', 'CABREL', 1, '2025-06-27'], ['5mNccsGlcqbqnlTFIha3Ig', 'RDV EN ENFER', 1, '2025-06-27'], ['6JEpJzmS0F21XHH9Yo65vJ', 'MALCOLM', 1, '2023-11-10'], ['4vOs91jNmcmsunUA7ZrEJt', 'LUCIOLE', 1, '2023-11-10'], ['2LczDAgZ0lMrcHJglOtBAZ', 'OG', 1, '2025-06-27'], ['3Wf13dP404NTzJR0zOrJoM', 'POISON IVY', 1, '2023-02-17'], ['0JfoaafOH3uqSVc3RWZWQ2', 'DEALEUSE', 0, '2023-11-10']]",19-11-2025
0asxebVQrJiBKkPv0LKyRz,Slein,0,"[['1FtNn6osPPvjuo6ijEuGWS', 'G.O.B.', 0, '2023-12-01'], ['36nSc1tVYAXGmUwwfAjhfw', 'Vagabond', 0, '2023-12-01'], ['1gFNFSeDtaxkHgnGODZnL7', 'Grands Hommes', 0, '2023-12-01'], ['2Ic8vcdmAhVw4iKrgj1v2x', 'Rainshine', 0, '2023-12-01'], ['0dX9tZ57C2JbAUiNwpYlQs', 'Intro', 0, '2023-12-01'], ['4tFfeXPNWVEq0hlXLCXZge', 'Fact', 0, '2023-12-01']]",19-11-2025
3vGHfbHg1b5XKBiHFVyPHT,MD,0,"[['5dfjTc0uMkVRs0snmY7RLj', 'G MAL AU CRANE', 1, '2024-08-13'], ['5I0tE3ZpAzIFFcv85cP3Nj', 'MON ALLÉGORIE', 0, '2024-08-13']]",19-11-2025
7hxVFxSkHQ0Yrt2D1Iq6W1,Whytee,0,"[['6HpIAbAtC9L35aV8HEKpkP', 'TES HANCHES PLEURENT AUSSI', 0, '2024-04-19'], ['00TvRKcMscHnRbuGBOWjVs', 'SES AILES', 0, '2024-04-19'], ['63RXK8fL8eCd6hqSyLX1PH', 'BANDEAU', 0, '2024-04-19'], ['0nMXfFkhzT7CbZcupHpyts', ""ENTRE L'ARC ET LA CIBLE"", 0, '2024-04-19'], ['5SLEHGYbLbF0zodCANLgMD', 'LA DESCENTE', 0, '2024-04-19'], ['09yKbjTspoGBjsEkgd8ASx', 'DEUX TRAITS', 0, '2024-04-19'], ['1jJ61ey7wKWZcWzA4o61C1', 'LE GRAND SAUT', 0, '2024-04-19']]",19-11-2025
0Nu8FPdPOxxGQUUYwupDd1,Zed K,0,"[['1kqXWJd3yBXK9FQjX4BFxE', 'BAE', 0, '2023-11-30'], ['5ktTbWBACCX09qgYTeArEx', 'TRANSFERT', 0, '2024-08-15']]",19-11-2025
5gQHyAPgc1ZfgfVTSnX0zd,Angelo,19,"[['0VdoEoRuChgq09JxF12xvL', 'SCHÉMA', 35, '2025-10-11'], ['505U6z9C3eLfAYXrlRDleW', 'JAMAIS', 13, '2025-05-15'], ['4v57YRFledYSmhHQLc2yWg', 'TOKYO DRIFT', 12, '2025-09-18'], ['7CNgvlSZvSIavMhmvYATSR', 'DS', 9, '2022-02-04'], ['4WCnoLCWp3Z5I651LGKG8X', 'OZIL EN 2010', 7, '2025-11-07'], ['6sVFN9Tr5GULhZHtM7ZAqQ', 'AMAZING', 5, '2025-07-03'], ['0kATc9gaBa2TX35MG0Hxhv', '100 FOIS', 4, '2025-11-07'], ['2P8NXAACb3sfNZ9r6QHzOR', 'HAN OK NTM', 4, '2025-11-07'], ['24EaEMzFP88uGdDc7j8gxT', ""LE RAP M'A TUER"", 4, '2025-04-03'], ['4Zl0Ukc6c6SshEkKl7YO7P', 'ADN', 2, '2025-02-06']]",19-11-2025
6XHOEXZfY8tO1SR4y1b35h,Lil Euphon,25,"[['42WbBtZ7aSn99eOrOnTGXz', 'VERSE', 35, '2020-10-12'], ['4DL1BlOHHgVigKuftWih3n', 'Sous Drogues Je Suis', 26, '2025-10-24'], ['4RPXNdzaiZBZ0BRoR9TSiM', 'Yezzir - Remix', 23, '2024-10-03'], ['1KOU2VoKJ9yoaO8c2c7YLq', 'SEE ME TOO', 20, '2023-03-08'], ['1wKl7lZsWGFqFwWS7sXZo8', 'True Religion', 19, '2022-11-11'], ['5v1uPG7lCz9oPc51Tydl7j', 'Synesthesia', 18, '2025-05-16'], ['3mzDNVgDF8tRxN6nmaMGoN', 'Monstre', 17, '2024-01-05'], ['0c0ZoSy5c0AOgGegXX8bLU', 'Step In', 13, '2025-05-16'], ['4a2ildhQIu28rFa5tmYZeK', 'TETRIS', 14, '2023-03-08'], ['2SpFh2H59mwUlghQexLwLE', '2K', 14, '2024-10-18']]",19-11-2025
6mfEFbrmyLvSqX0DZt920Y,Milouwav,0,"[['6IbLShLTa7IfGrysMgPojV', 'DANS TA CAISSE', 0, '2024-06-07'], ['5bC2Yuy6tqPIYGMwoRoqoV', 'Aspira', 0, '2025-01-10'], ['1qlKqqHhl7ooRuZcJcOsWe', 'HECTIC', 0, '2024-03-08'], ['7xbbKrKJhLpQdrkYp9X0Qk', 'Censuré #1', 0, '2024-05-10'], ['08LLP8fOWjmqqdRTTDZJyJ', 'Censuré #2', 0, '2025-07-19']]",19-11-2025
5nSGxqZnLN1PCZvURQgddS,Kimé,6,"[['1hm5B3cmuCULprDmxyRYul', 'Monaxiá', 7, '2023-01-15'], ['6IYjjeMhAlpLK9e1UoIqv8', 'DES SAISONS DES SAISONS', 6, '2025-06-20'], ['6oqYMjiKDn2Fyup9dku7EC', 'Tombeau=GLP', 6, '2025-04-18'], ['1RvSRtjiyAe0iOnmNcADRi', 'ballon noir', 5, '2025-07-18'], ['47FCMHkEVoPqMvaYwNZT9P', 'pleine nuit', 5, '2025-04-18'], ['5tDL0JaB0Ib3IUBcuhteZW', 'Kiméto', 4, '2025-04-18'], ['7MxbgARwr4v76sOIO0heKU', 'juste aime moi', 4, '2023-06-23'], ['3cIH3gwyCadtzQEM2mdVeR', 'crystal', 4, '2025-04-18'], ['6i059swvNkvDsP50Qqpg7N', ""j'aimerais que maman se fache"", 4, '2025-06-02'], ['2hSUypK2e6O6cEfvKoRwfJ', 'mal du pays', 2, '2024-11-08']]",19-11-2025
0B7BLAtT0EOmCcgUtbr5Fh,Damaa,1,"[['4EIK4dqQ0D5ysZCxazP4mZ', 'Mélodie des pleurs', 2, '2023-01-13'], ['0YeUZsO0B85ktTBPbP2XnZ', 'Petit Bonbon', 1, '2024-08-09'], ['3ohEYfJ68FD5oOw9ukTgRo', 'Falling Love', 0, '2024-08-09'], ['08Qvh6NzokcyuSwAWmchbk', 'PINEAPPLE', 0, '2024-10-04'], ['1lFaQfJwBOl59I6iyNB6Fz', 'Intro : Vision nocturne', 0, '2024-11-10'], ['5CaYhUyUUdCbYGbIruZWEf', 'Marbella (Bonus Track)', 0, '2024-01-26'], ['7C0wuJfGKRVjQS5wAXeoAB', 'Sensationnel', 0, '2024-01-26'], ['7h4rv1ilUtOWxyW7t9gc4k', 'BOUQUET DE PLEURS', 0, '2025-01-31'], ['7DwE5CIsrLoC4PcdvIRbZb', 'Outro : Temps perdu', 0, '2024-01-26'], ['4J7IeEdkeujShj0wLuTCq3', 'Night mood', 0, '2024-01-26']]",19-11-2025
333MEoBV1tpmkW0IpwHbMD,Theïss,0,"[['0XQ4sjLdwEn7tuNJKX5HLY', 'NIA', 1, '2023-07-19'], ['0N7eoccQsngDcGx3KdjWOJ', 'MONEY QUEST', 0, '2024-06-19'], ['1fr8BxGgvzZ5iyCDbWyvcp', 'TISANE CAMOMILLE (Live)', 0, '2025-01-31'], ['1IcdZJBXOeg6rtWRwKM4Jm', 'LE CAFARD', 0, '2024-10-21'], ['3vu7e5drmGdiTd4kqk7eh2', '2 BARAQUES DANS LE SUD (Live)', 0, '2025-01-31'], ['2H9e6VUcEBWGXePO3t1KyQ', 'Nepalais', 0, '2023-06-02'], ['2jpvQVGXW7tJ4lf4jgd0At', 'Cicatrices (Interlude)', 0, '2023-06-02'], ['3QcNcmTIWdfcHkH97x3CKL', 'Faux Sourire', 0, '2023-06-02'], ['3WVS1kfugifLtbRgPx8ngn', ""A L'ouest"", 0, '2023-06-02'], ['28rKx6Me6SLeoR9Ndly3yk', 'Blues Du Dimanche', 0, '2023-06-02']]",19-11-2025
5DMxoLtkZeXlWMNaJJITPq,seymoX,6,"[['5uicYuog9SnNmWhC8RWVbb', 'LEVEL', 9, '2025-03-06'], ['6Nwf7Ow0XZZWr7ixQ0PclC', 'X-125', 8, '2025-10-19'], ['7aBrWxJqiwZ6ajwCQVlExp', 'TAM-TAM', 7, '2025-08-01'], ['1JY9XpFeCKBt4OY4DFjNzm', 'JUSTICE', 5, '2025-04-10'], ['6A6sH4RbgA4lsDnwmhwXYA', 'CASSÉ', 4, '2025-08-25'], ['5nqOQ3ALDEQEldcvxxiBlb', 'ICE', 4, '2025-08-25'], ['467vFj0isnjbz9u1nVETKB', 'RÉPONSE', 3, '2025-08-25'], ['6pBCQ8uGDY1OhpLMA94CSc', 'OAAA', 2, '2024-12-29'], ['26OrzH2jmm2kIUihgY4yLR', 'MEILLEUR', 2, '2025-08-25'], ['2O4d00VIN4wEIxuVLypEMQ', '33', 2, '2025-03-06']]",19-11-2025
31Abh0rOiqeyfYbV9x6pBt,A2F,0,"[['5WSzJ2wm1c4Iqb4ShVylcd', 'AGAIN', 3, '2025-05-16'], ['53Kz4O23Dp44FbBltJg10r', 'Cette vie la', 1, '2024-07-12'], ['1eiKGd6WVSMlovsdy2SXKp', 'Nuages', 0, '2025-03-28'], ['0LeZrYO4IwSczfSyKepFfF', 'Money Time', 0, '2024-10-25'], ['4vk1uYP0TesUvz8dOIP8OW', 'Maison Mère', 0, '2025-08-22'], ['70LgBMUeOuwwXmRWwILT0J', 'Comme À Chaque Fois', 0, '2024-08-15'], ['6x8U6H5xw6fdONnqx4YfSz', 'SOMMET', 0, '2024-11-13'], ['6cEZSUz2Wu59FSBTSz09bL', 'DETROIT', 0, '2023-12-31']]",19-11-2025
1d4RxwB7ojUEMbogq4bUgA,96Djossa,0,"[['0iocl4VPnWHFz8azuRK4ti', 'FREESTYLE BINGO', 1, '2021-11-06']]",19-11-2025
239uuSvoJuZuY7rxloaFWu,ABK,1,"[['3wCDEvyno2jSLh6l1WB9pU', 'Temps', 6, '2025-05-23'], ['3MzcKopLjRKUKpoh3d00Po', 'AÏE AÏE AÏE', 3, '2025-04-25'], ['0hhZS2gdYkKOJGOSoXCxTi', 'Roro & Diamant', 2, '2025-08-15'], ['4YIgzqmLh97CiMptXbqxnJ', ""J'ai mal"", 2, '2025-10-17'], ['09OYZos3wQJjJ3pKQKBjD2', '2 fois pire', 2, '2025-06-28']]",19-11-2025
48xR5PmeVxExj2n9zXmmdq,Brownelims,5,"[['2sZSDeXvW5VbN5q4iPmWet', 'Hennessy', 14, '2025-02-18'], ['5m29AYdLLRg7yh3lYiUNaS', 'Lovés', 7, '2025-09-05'], ['4tUcA6egFveFBhxLxleg4M', '#Train2Vie', 5, '2025-05-02'], ['7DyEfJ3vcuXqr5fTCdQPC0', 'Rainbow', 2, '2024-10-02'], ['1tMww54tRIxrMlotpnDrVO', 'Chief Keef', 2, '2024-12-10'], ['0B884uNUwZcdTcWx2agnEi', 'Square', 2, '2023-02-14'], ['1ChuPfbHdKA95zP0aniN9r', '100K', 1, '2024-03-29'], ['6qku7h9fZ8Tp613ANZ6jJI', 'Lazy', 1, '2023-02-14'], ['4gFjNkoWTLmnXfC2vcAPZW', 'Shhh', 1, '2024-03-11'], ['55F6k7pLdh7rV0FN3YI0GD', 'Ce Soir', 1, '2023-02-14']]",19-11-2025
02gvrVYAwuM6Gcw7S6pMhN,Hanilo,0,"[['5zuU6uXFDH4dEUnvjcgv55', 'Freestyle H.A', 0, '2024-03-08']]",19-11-2025
62movqzaRnQKnZgdH0NNnZ,Needz,6,"[['1Wcv5t9NooxF1TQDghHvKN', 'BLMN', 18, '2025-03-05'], ['0FHGia7799B9ch6DFfmed1', 'KWAY', 11, '2025-11-14'], ['6EN3i7vsVl2mfKT7ZzdasC', 'HOLLYMOOD', 3, '2024-11-01'], ['2S7qK0XJEdYNpCjK8buev5', 'FULL*TRAP', 2, '2025-01-17'], ['4Nro233PelO8m75BKmMb91', 'Top', 0, '2023-01-05']]",19-11-2025
0abpwgWh43SsFPq3uVRAae,Ayvee,20,"[['76lXuFSjG9NOG4KKu94fQO', 'Parano', 24, '2023-05-26'], ['2RjeaLCkaAfxfKZFoLJRB5', 'Body Language', 22, '2025-10-10'], ['31FUQGcDdHusmOwxJ4kTQe', 'Away', 21, '2025-10-30'], ['2mVdKeWLZ8ruw8Xgq0XIOQ', 'ICE', 12, '2023-11-20'], ['2aCtehU5vzeoQYiHJiRfpq', 'MOTO', 20, '2024-06-28'], ['5X7eYcfUKJAsDJg5gRkH5A', 'SANS TOI', 18, '2025-09-05'], ['6zV8m8nO62QbKJX3czW2NX', 'DANS MON MONDE', 16, '2025-09-05'], ['08nVc4pHx2arxC5bnYh5qT', 'Cercle', 15, '2023-05-26'], ['4VkbGMNYLvb20SoN5EqQmd', 'MON SOLEIL', 12, '2025-09-05'], ['4nNIdzK1j92FLFfpm2bEN7', 'LOCATION', 14, '2025-09-05']]",19-11-2025
0ccS8XOQi0R8dPA8Jk02m8,Trupii,3,"[['6CnNOzfO2U0TtNkrqpTEXJ', 'Sur les murs', 8, '2025-09-19'], ['5jkGMqrWGKYR9zDgT16cvl', 'Freestyle Schaerbeek', 8, '2025-09-02'], ['5iKGQLCqhEmNaDXoYLowrq', 'D. Rose', 2, '2025-04-18'], ['1rq2qO23DOCNg6cbQUFNf8', 'Panenka', 2, '2025-04-18'], ['1kosIiBSqsxJXgVEsTHNum', 'Clone', 1, '2021-12-19'], ['0mnjZJMQoLodRKdhFIQsyX', 'Bookmaker', 1, '2023-06-19'], ['4FulxeIZ8LH4iufIhZ1aEB', ""Homme de l'ombre"", 0, '2022-09-30'], ['2WdaOAgKQs2qKiZijvRjZU', 'Freestyle Haroun', 0, '2023-02-06'], ['652wewpeW05vmtPNeREGbY', 'L’Accolade', 0, '2023-04-21'], ['0ADDUlL1VtrBfixp8bq49c', 'Dans mes cauchemars', 0, '2025-04-18']]",19-11-2025
3kllV66ew5n7wTCpDGPwp4,YSKA,0,"[['5D6lGGS1uJatfDzzAc42A6', 'Fleur du mal', 0, '2025-09-17'], ['4K4paGHqdqjSUjDSsLv2vF', 'Moon City', 0, '2025-04-27']]",19-11-2025
7eSRXkMELOGwrUp2TbLmdj,Landrydxtr,13,"[['77h5spKGvLufd2ipjHIHJV', 'Mon Bail', 30, '2023-04-21'], ['6uoqN3iVvFpJbr2Eu20tmx', 'REAL GEEK MONEY', 4, '2022-03-03'], ['5lwjpeOO90qvLePGz78TKB', 'DORA BORA', 2, '2025-09-26'], ['3fgfWHLPIeWvs5I7D43G4v', 'FLAWLESS', 2, '2024-04-05'], ['186acpXuhzIXP3bOxNYzZO', '13ROSALIE', 2, '2022-12-17'], ['3OS47QcO1onfN7fXspnaqc', 'TROP FACILE', 2, '2022-03-03'], ['39AZjoabyCGPpWHfaTkwaF', 'ZOMBIE', 2, '2023-03-02'], ['1g3mh310frbZXgtetKgJId', 'quelle heure', 1, '2025-09-05'], ['02mHEDHyfVmux3YkDL3ApC', 'RIMA HASSAN', 0, '2025-08-15'], ['2h0tiVtDgRBmefgmrRTrs2', 'S/O AMEL BENT', 0, '2024-07-26']]",19-11-2025
00edlcHg3ILdHtrYL54bxX,Le Crime,59,"[['0G8jqOkTePQDKioWz3KQ1U', ""Love D'une Tana"", 59, '2025-10-24'], ['3zs1RJzrhgt0JsNsPopubX', ""Ballon D'or"", 59, '2025-10-24'], ['6W7i8PWed9nF2PjGetsmPk', 'Prada', 56, '2025-07-04'], ['0ZiIPCnoTbohkvNE62kI3q', 'White', 53, '2025-07-04'], ['5vpt4GY9eef41u9orSqI5v', 'Oulala', 52, '2025-07-04'], ['3FepzjDv7bWbZZ5cfwd8Vq', 'Washington DC', 55, '2025-10-24'], ['7sRKFX1K4j4Q2cQcVKBMVc', 'Kitchen', 55, '2025-10-24'], ['6dzCoq1bHD8PZc5nD0y3Su', 'Ankara', 51, '2025-07-04'], ['2ugNvjTeFXbsV3EYigClvb', 'Enfermé', 41, '2025-07-04'], ['2fwFOb7x0az0SI0cYtzFS7', ""Comment je m'appelle"", 52, '2024-09-30']]",19-11-2025
